Event	ID	Name			Wwise Object Path	Notes
	64054188	Hero_Combat			\Default Work Unit\Hero_Combat	
	199922741	Boss_Voice			\Voice Clips\Boss_Voice	
	671786679	Geoff_Voice			\Voice Clips\Geoff_Voice	
	818841426	Voiceless			\Voice Clips\Voiceless	
	1181445569	Nilbog_Voice			\Voice Clips\Nilbog_Voice	
	1223010781	Pencil_Scratch			\Voice Clips\Pencil_Scratch	
	1525674368	Rewind_Music			\Default Work Unit\Rewind_Music	
	1585661381	BackGround_Music			\Default Work Unit\BackGround_Music	
	1636882115	Gabbin_Voice			\Voice Clips\Gabbin_Voice	
	2067637633	Jeff_Voice			\Voice Clips\Jeff_Voice	
	2102311253	Goblenn_Voice			\Voice Clips\Goblenn_Voice	
	2698747613	Button_Press			\Default Work Unit\Button_Press	
	2972449336	Text			\Voice Clips\Text	
	3212434624	Rewind_Time			\Voice Clips\Rewind_Time	

Game Parameter	ID	Name			Wwise Object Path	Notes
	1006694123	Music_Volume			\Default Work Unit\Music_Volume	
	1761240301	Sound_Effects			\Default Work Unit\Sound_Effects	
	3538560642	Voice_Volume			\Default Work Unit\Voice_Volume	
	4179668880	Master_Volume			\Default Work Unit\Master_Volume	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	629573657	Steven_8	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_8_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_8		105148
	633951267	Nate_5	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_5_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_5		30676
	635543247	Steven_5	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_5_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_5		94952
	641745895	James_2	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_2_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_2		67160
	642946700	James_6	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_6_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_6		77008
	652342185	BATTLE_Medieval_Segment_01_stereo	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\BATTLE_Medieval_Segment_01_stereo_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Battle_Hero\BATTLE_Medieval_Segment_01_stereo		1241628
	653834363	BATTLE_Medieval_Segment_02_stereo	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\BATTLE_Medieval_Segment_02_stereo_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Battle_Hero\BATTLE_Medieval_Segment_02_stereo		851604
	657191859	James_15	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_15_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_15		67064
	660428099	James_21	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_21_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_21		76588
	666931275	Raven_Audio_9	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_9_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_9		27024
	668485618	Matt_1	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_1_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_1		42064
	668744582	Section A	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Section A_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Main Theme Loop 1\Section A		9072308
	680418998	Matt_13	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_13_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_13		48176
	686304453	nyah	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nyah_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nyah		95112
	687498298	Steven_20	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_20_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_20		145852
	692804009	Steven_30	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_30_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_30		95772
	698926266	meeeh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\meeeh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\meeeh		96468
	699859022	nnnnnnnnnnnnnnnoeh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nnnnnnnnnnnnnnnoeh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nnnnnnnnnnnnnnnoeh		173328
	704552208	Matt_22	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_22_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_22		38220
	719347781	Nate_23	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_23_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_23		76780
	720424132	James_7	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_7_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_7		67284
	723130704	James_9	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_9_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_9		42368
	725006737	Nate_14	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_14_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_14		105496
	728932112	Steven_16	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_16_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_16		76732
	732203067	Raven_Audio_10	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_10_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_10		76944
	743170306	Raven_Audio_21	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_21_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_21		48144
	743359504	Steven_22	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_22_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_22		132800
	744634943	Nate_13	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_13_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_13		46164
	753617227	Raven_Audio_3	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_3_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_3		59092
	760017874	eneh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\eneh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\eneh		69844
	764953585	James_5	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_5_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_5		69276
	770818440	Matt_4	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_4_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_4		67260
	771395929	Section A Reversed	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Section A Reversed_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Backwards_Music\LoopA\Section A Reversed		9072308
	779494104	Raven_Audio_13	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_13_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_13		76944
	783707622	nyoh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nyoh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nyoh		98436
	798194017	Fast Click	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Fast Click_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Text_Blip\Fast Click		8730
	802377938	Steven_17	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_17_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_17		134856
	803909754	Steven_3	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_3_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_3		86584
	812509794	Matt_19	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_19_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_19		22972
	815608924	James_3	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_3_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_3		57452
	816623132	Nate_20	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_20_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_20		153148
	822171310	James_22	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_22_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_22		67404
	823516132	Steven_25	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_25_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_25		59028
	826469407	Raven_Audio_24	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_24_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_24		67344
	826552607	29	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\29_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\29		50220
	828760940	Raven_Audio_1	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_1_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_1		52468
	843733156	Matt_20	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_20_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_20		57324
	844346717	nyoooh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nyoooh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nyoooh		77288
	846789060	Pencil_Scratch_5	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Pencil Scratch\Pencil_Scratch_5_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Pencil_Scratch\Pencil Scratch\Pencil_Scratch_5		115344
	850219613	Outro Reversed	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Outro Reversed_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Backwards_Music\Outro\Outro Reversed		415864
	855005715	Matt_21	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_21_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_21		28824
	867127730	Steven_31	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_31_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_31		148956
	873291488	Matt_9	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_9_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_9		56104
	880314891	Nate_17	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_17_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_17		37828
	880894370	Nate_21	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_21_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_21		26976
	885581091	Steven_6	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_6_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_6		78424
	888529067	Matt_2	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_2_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_2		36760
	890020211	Nate_2	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_2_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_2		30524
	890556887	nawh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nawh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nawh		69668
	891077424	Raven_Audio_7	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_7_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_7		28644
	903215154	Matt_18	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_18_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_18		23120
	906629479	Nate_24	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_24_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_24		47956
	908293922	nyheh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nyheh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nyheh		95836
	912662238	Nate_3	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_3_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_3		28900
	914138030	Steven_34	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_34_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_34		96136
	919262872	James_23	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_23_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_23		42376
	930739875	BUTTON_Spring_Press_mono	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\BUTTON_Spring_Press_mono_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Button_Click\BUTTON_Spring_Press_mono		49396
	931185461	neheheh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\neheheh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\neheheh		96620
	945813956	Steven_19	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Steven Sounds\Steven_19_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Steven_Sounds\Steven Sounds\Steven_19		91636
	960388157	Matt_6	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_6_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_6		42204
	986359641	Nate_16	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_16_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_16		30792
	988127048	Raven_Audio_14	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_14_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_14		48144
	990351553	Matt_11	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_11_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_11		38668
	992144050	gargle	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\gargle_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\gargle		173808
	1012430751	Section C Reversed	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Section C Reversed_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Backwards_Music\LoopC\Section C Reversed		5675972
	1016561363	Matt_12	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Matt Sunds\Matt_12_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Matt_Sounds\Matt Sunds\Matt_12		42384
	1021343306	Intro	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Intro_F17FB28C.wem		\Interactive Music Hierarchy\Default Work Unit\Music\Main Theme INTRO\Intro		755056
	1024632925	meh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\meh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\meh		57468
	1029796913	James_14	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\James Sounds\James_14_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\James_Sounds\James Sounds\James_14		173560
	1033639850	Nate_4	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Nate Sounds\Nate_4_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nate_Sounds\Nate Sounds\Nate_4		34904
	1036189582	BUTTON_Click_Compressor_stereo	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\BUTTON_Click_Compressor_stereo_1C9C67B2.wem		\Actor-Mixer Hierarchy\Sound Effects\Button_Click\BUTTON_Click_Compressor_stereo		62564
	1048921922	Raven_Audio_23	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\Raven Sounds\Raven_Audio_23_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Raven_Sounds\Raven Sounds\Raven_Audio_23		86544
	1072483486	nyeh	C:\Users\raven\Documents\TeamBesterestRepo\TeamBesterestGame\WWISE\Dungeonomics\.cache\Windows\SFX\nick\nyeh_1C9C67B2.wem		\Actor-Mixer Hierarchy\Voices\Nick_Sounds\nick\nyeh		88880

